"Time [ms]","CoreLoss [mW]"
0,0
0.16666666666667,0
0.33333333333334,7.47470111877038e-11
0.50000000000001,5.74114738751518e-05
0.66666666666668,0.000265599113543417
0.83333333333335,0.000552282501122577
1.00000000000002,0.000819700118660769
1.16666666666669,0.000942764559927758
1.33333333333336,0.00084596362971468
1.50000000000003,0.000675102643256294
1.6666666666667,0.000522484708010452
1.83333333333337,0.000411027952211264
2.00000000000004,0.000336263202774688
2.16666666666671,0.000273906097697943
2.33333333333338,0.000223352035194125
2.50000000000005,0.000171031542966933
2.66666666666672,0.000123543321895169
2.83333333333339,9.24957432100439e-05
3.00000000000006,8.72100530848449e-05
3.16666666666673,8.19383307111121e-05
3.3333333333334,6.94757510597148e-05
3.50000000000007,5.34068870565603e-05
3.66666666666674,3.89143518541254e-05
3.83333333333341,2.65279562648674e-05
4.00000000000008,1.52592225910528e-05
4.16666666666675,4.9464135530152e-06
4.33333333333342,0.167223158796215
4.50000000000009,1.17027277413946
4.66666666666676,3.17471179065732
4.83333333333343,6.18534792917097
5.0000000000001,10.2372094209416
5.16666666666677,15.2668061141522
5.33333333333344,21.030671361295
5.50000000000011,27.6082899365515
5.66666666666678,35.151537359199
5.83333333333345,42.6524838764677
6.00000000000012,50.0725419871343
6.16666666666679,57.5016829962142
6.33333333333346,64.7792212586554
6.50000000000013,71.9902315385414
6.6666666666668,79.2555474687601
6.83333333333347,85.0253761726652
7.00000000000014,87.2854752539152
7.16666666666681,86.8462610722982
7.33333333333348,80.1509111014442
7.50000000000015,65.2520078411007
7.66666666666682,48.7611520000805
7.83333333333349,34.4729675910065
8.00000000000016,23.2329539728973
8.16666666666683,15.3383694348912
8.3333333333335,7.73731542351142
8.50000000000017,3.13818233392138e-08
8.66666666666684,2.02398974245909e-09
8.83333333333351,8.22393808761806e-05
9.00000000000017,0.000384644401678281
9.16666666666684,0.000810560409810209
9.33333333333351,0.00121257645103422
9.50000000000018,0.00140256521387355
9.66666666666685,0.00127052499136604
9.83333333333352,0.00102483868693663
10.0000000000002,0.000799505449892483
10.1666666666669,0.000630511870208174
10.3333333333335,0.00051555969352135
10.5000000000002,0.000419304246792194
10.6666666666669,0.00034104611382032
10.8333333333335,0.000261466432108341
11.0000000000002,0.000189501824349429
11.1666666666669,0.000141923367399373
11.3333333333335,0.00013177551545315
11.5000000000002,0.000122851333768446
11.6666666666669,0.000103858705920706
11.8333333333335,7.9756461531452e-05
12.0000000000002,5.80806142772352e-05
12.1666666666669,3.95458469649215e-05
12.3333333333336,2.27158155482355e-05
12.5000000000002,7.35691184894176e-06
12.6666666666669,0.236569191026702
12.8333333333336,1.65750118715355
13.0000000000002,4.5067217193796
13.1666666666669,8.81089966812612
13.3333333333336,14.6512724053022
13.5000000000002,21.9818357374229
13.6666666666669,30.5081768746485
13.8333333333336,40.4110109790719
14.0000000000003,52.0065768404609
14.1666666666669,63.9214145146831
14.3333333333336,76.201955231171
14.5000000000003,89.1207125557352
14.6666666666669,102.640119550986
14.8333333333336,117.188665326871
15.0000000000003,133.444839355032
15.1666666666669,149.319035849395
15.3333333333336,161.359264585758
15.5000000000003,171.144899990469
15.6666666666669,171.122223311513
15.8333333333336,154.505247690218
16.0000000000003,131.472750592197
16.166666666667,108.615256427117
16.3333333333336,88.6207629738622
16.5000000000003,76.4227399814687
16.666666666667,70.8203486281883
16.8333333333336,70.8203281006616
17.0000000000003,76.4244432428401
17.166666666667,88.6219230091506
17.3333333333336,108.615598191806
17.5000000000003,131.47299191797
17.666666666667,154.505712998522
17.8333333333336,171.12295868046
18.0000000000003,171.145777509271
18.166666666667,161.360157374347
18.3333333333337,149.319868523557
18.5000000000003,133.445585965666
18.666666666667,117.189313620608
18.8333333333337,102.640665035511
19.0000000000003,89.1211825774604
19.166666666667,76.2023437431362
19.3333333333337,63.9217319575635
19.5000000000003,52.0068511397552
19.666666666667,40.4112577116593
19.8333333333337,30.5083946988411
20.0000000000003,21.9820242621018
20.166666666667,14.6514232028401
20.3333333333337,8.8110118938241
20.5000000000004,4.50679949142944
20.666666666667,1.65754688328026
20.8333333333337,0.236584270408985
21.0000000000004,0.236569191027429
21.166666666667,1.6575011871541
21.3333333333337,4.50672171938476
21.5000000000004,8.81089966813133
21.666666666667,14.6512724052975
21.8333333333337,21.9818357374261
22.0000000000004,30.5081768746736
22.166666666667,40.4110109790544
22.3333333333337,52.0065768404655
22.5000000000004,63.9214145147302
22.666666666667,76.2019552311337
22.8333333333337,89.1207125557405
23.0000000000004,102.640119551057
23.1666666666671,117.188665326887
23.3333333333337,133.444839354963
23.5000000000004,149.319035849495
23.6666666666671,161.359264585768
23.8333333333337,171.144899990372
24.0000000000004,171.122223311507
24.1666666666671,154.505247690301
24.3333333333337,131.472750592101
24.5000000000004,108.615256427109
24.6666666666671,88.6207629739055
24.8333333333337,76.4227399814159
25.0000000000004,70.8203486281878
25.1666666666671,70.8203281007065
25.3333333333338,76.4244432428482
25.5000000000004,88.6219230091084
25.6666666666671,108.615598191887
25.8333333333338,131.472991917993
26.0000000000004,154.505712998445
26.1666666666671,171.122958680567
26.3333333333338,171.145777509261
26.5000000000004,161.360157374245
26.6666666666671,149.319868523547
26.8333333333338,133.445585965737
27.0000000000004,117.189313620528
27.1666666666671,102.640665035505
27.3333333333338,89.1211825775042
27.5000000000005,76.2023437431246
27.6666666666671,63.9217319575184
27.8333333333338,52.0068511397769
28.0000000000005,40.4112577116484
28.1666666666671,30.5083946988164
28.3333333333338,21.9820242621103
28.5000000000005,14.651423202833
28.6666666666671,8.81101189381503
28.8333333333338,4.50679949142808
29.0000000000005,1.65754688327983
29.1666666666671,0.236584270408274
29.3333333333338,0.236569191027712
29.5000000000005,1.65750118715658
29.6666666666672,4.50672171938816
29.8333333333338,8.8108996681297
30.0000000000005,14.6512724053112
30.1666666666672,21.9818357374338
30.3333333333338,30.5081768746619
30.5000000000005,40.4110109790866
30.6666666666672,52.0065768404761
30.8333333333338,63.9214145146999
31.0000000000005,76.2019552311914
31.1666666666672,89.1207125557529
31.3333333333338,102.640119551008
31.5000000000005,117.18866532689
31.6666666666672,133.444839355056
31.8333333333339,149.319035849509
32.0000000000005,161.35926458568
32.1666666666672,171.144899990478
32.3333333333339,171.122223311503
32.5000000000005,154.50524769019
32.6666666666672,131.472750592159
32.8333333333339,108.615256427093
33.0000000000005,88.6207629738409
33.1666666666672,76.4227399814561
33.333333333333,70.8203486281839
