"Distance [mm]","Mag_B [tesla]"
13.3802665,0.171401237744431
13.4062476,0.170797192443964
13.4322287,0.170193249645177
13.4582098,0.169589409342724
13.4841909,0.168985671531293
13.510172,0.168382036205613
13.5361531,0.167778503360446
13.5621342,0.167175072990591
13.5881153,0.166571745090886
13.6140964,0.165968519656208
13.6400775,0.165365396681463
13.6660586,0.164762376161604
13.6920397,0.164159458091612
13.7180208,0.163556642466511
13.7440019,0.162953929281358
13.769983,0.162351318531251
13.7959641,0.161748810211319
13.8219452,0.161146404316735
13.8479263,0.160544100842703
13.8739074,0.159941899784467
13.8998885,0.159339801137307
13.9258696,0.158737804896539
13.9518507,0.158135911057518
13.9778318,0.157534119615636
14.0038129,0.156932430566319
14.029794,0.156330843905032
14.0557751,0.155729359627276
14.0817562,0.155127977728591
14.1077373,0.154526698204549
14.1337184,0.153925521050768
14.1596995,0.153324446262892
14.1856806,0.152723473836609
14.2116617,0.152122603767642
14.2376428,0.151521836051751
14.2636239,0.150921170684732
14.289605,0.15032060766242
14.3155861,0.149720146980685
14.3415672,0.149119788635434
14.3675483,0.148519532622611
14.3935294,0.147919378938199
14.4195105,0.147319327578215
14.4454916,0.146719378538716
14.4714727,0.146119531815791
14.4974538,0.145519787405571
14.5234349,0.144920145304221
14.549416,0.144320605507945
14.5753971,0.143721168012981
14.6013782,0.143121832815607
14.6273593,0.142522599912136
14.6533404,0.141923469298918
14.6793215,0.14132444097234
14.7053026,0.140725514928827
14.7312837,0.14012669116484
14.7572648,0.139527969676878
14.7832459,0.138929350461473
14.809227,0.1383308335152
14.8352081,0.137732418834666
14.8611892,0.137134106416517
14.8871703,0.136535896257435
14.9131514,0.13593778835414
14.9391325,0.13533978270339
14.9651136,0.134741879301976
14.9910947,0.134144078146729
15.0170758,0.133546379234515
15.0430569,0.13294878256224
15.069038,0.132351288126843
15.0950191,0.131753895925303
15.1210002,0.131156605954634
15.1469813,0.130559418211888
15.1729624,0.129962332694153
15.1989435,0.129365349398556
15.2249246,0.128768468322258
15.2509057,0.128171689462459
15.2768868,0.127575012816394
15.3028679,0.126978438381337
15.328849,0.126381966154597
15.3548301,0.125785596133522
15.3808112,0.125189328315495
15.4067923,0.124593162697939
15.4327734,0.123997099278308
15.4587545,0.123401138054096
15.4847356,0.122805279022838
15.5107167,0.122209522182101
15.5366978,0.121613867529489
15.5626789,0.121018315062647
15.58866,0.120422864779252
15.6146411,0.119827516677019
15.6406222,0.119232270753701
15.6666033,0.11863712700709
15.6925844,0.11804208543501
15.7185655,0.117447146035329
15.7445466,0.116852308805942
15.7705277,0.116257573744787
15.7965088,0.115662940849842
15.8224899,0.115068410119116
15.848471,0.114473981550656
15.8744521,0.11387965514255
15.9004332,0.113285430892918
15.9264143,0.112691308799918
15.9523954,0.112097288861746
15.9783765,0.111503371076636
16.0043576,0.110909555442857
16.0303387,0.110315841958716
16.0563198,0.109722230622556
16.0823009,0.109128721432754
16.108282,0.108535314387731
16.1342631,0.107942009485941
16.1602442,0.107348806725873
16.1862253,0.106755706106057
16.2122064,0.106162707625057
16.2381875,0.105569811281473
16.2641686,0.104977017073945
16.2901497,0.104384325001148
16.3161308,0.103792143373622
16.3421119,0.103200151437363
16.368093,0.102608138619686
16.3940741,0.102033892048662
16.4200552,0.101565858057954
16.4460363,0.101097476720459
16.4720174,0.100628748034701
16.4979985,0.100159671999208
16.5239796,0.0996902486125097
16.5499607,0.0992204778731375
16.5759418,0.0987503597796277
16.6019229,0.0982798943305175
16.627904,0.0978090815243487
16.6538851,0.0973379213596639
16.6798662,0.09686641383501
16.7058473,0.0963945589489338
16.7318284,0.0959223566999872
16.7578095,0.0954498070867248
16.7837906,0.0949769101077027
16.8097717,0.0945036657614801
16.8357528,0.0940300740466197
16.8617339,0.0935561349616846
16.887715,0.0930818485052427
16.9136961,0.0926072146758637
16.9396772,0.0921322334721209
16.9656583,0.0916569048925879
16.9916394,0.0911812289358444
17.0176205,0.0907052056004692
17.0436016,0.0902288348850448
17.0695827,0.0897521167881591
17.0955638,0.0892750513084002
17.1215449,0.0887976384443587
17.147526,0.0883198781946291
17.1735071,0.0878417705578066
17.1994882,0.0873633155324909
17.2254693,0.0868845131172837
17.2514504,0.0864053633107889
17.2774315,0.0859258661116145
17.3034126,0.0854460215183704
17.3293937,0.0849658295296676
17.3553748,0.0844852901441209
17.3813559,0.0840044033603499
17.407337,0.0835231691769747
17.4333181,0.083041587592617
17.4592992,0.0825596586059037
17.4852803,0.0820773822154618
17.5112614,0.0815947584199229
17.5372425,0.0811117872179208
17.5632236,0.0806284686080915
17.5892047,0.0801448025890748
17.6151858,0.0796607891595117
17.6411669,0.0791764283180456
17.667148,0.0786917200633243
17.6931291,0.0782066643939964
17.7191102,0.0777212613087159
17.7450913,0.0772355108061363
17.7710724,0.0767494128849169
17.7970535,0.0762629675437158
17.8230346,0.0757761747811968
17.8490157,0.0752890345960255
17.8749968,0.0748015469868698
17.9009779,0.0743137119524003
17.926959,0.073825529491292
17.9529401,0.0733369996022197
17.9789212,0.0728481222838619
18.0049023,0.0723588975348997
18.0308834,0.0718693253540191
18.0568645,0.0713794057399057
18.0828456,0.0708891386912494
18.1088267,0.0703985242067426
18.1348078,0.0699075622850788
18.1607889,0.0694162529249561
18.18677,0.0689245961250747
18.2127511,0.0684325918841373
18.2387322,0.0679402402008496
18.2647133,0.0674475410739193
18.2906944,0.0669544945020561
18.3166755,0.066461100483974
18.3426566,0.06596735901839
18.3686377,0.0654732701040221
18.3946188,0.0649788337395917
18.4205999,0.0644840499238232
18.446581,0.0639889186554424
18.4725621,0.0634934399331789
18.4985432,0.0629976137557647
18.5245243,0.0625014401219345
18.5505054,0.0620049190304253
18.5764865,0.061508050479978
18.6024676,0.061010834469334
18.6284487,0.0605132709972387
18.6544298,0.0600153600624407
18.6804109,0.0595171016636901
18.706392,0.0590184957997403
18.7323731,0.0585195424693476
18.7583542,0.0580202416712695
18.7843353,0.0575205934042678
18.8103164,0.0570205976671061
18.8362975,0.0565202544585513
18.8622786,0.0560195637773723
18.8882597,0.0555185256223419
18.9142408,0.0550171399922328
18.9402219,0.0545154068858221
18.966203,0.0540133263018915
18.9921841,0.0535108982392224
19.0181652,0.0530081226966
19.0441463,0.0525049996728126
19.0701274,0.0520015291666496
19.0961085,0.0514977111769045
19.1220896,0.0509935457023732
19.1480707,0.050489032741854
19.1740518,0.0499841722941481
19.2000329,0.0494789643580592
19.226014,0.0489734089323934
19.2519951,0.04846750601596
19.2779762,0.0479612556075703
19.3039573,0.0474546577060393
19.3299384,0.0469477123101835
19.3559195,0.0464404194188232
19.3819006,0.0459327790307798
19.4078817,0.0454247911448788
19.4338628,0.0449164557599478
19.4598439,0.0443963877398977
19.485825,0.0438664881631
19.5118061,0.0435857443156297
19.5377872,0.043306466876619
19.5637683,0.0430273159591701
19.5897494,0.0427482915575645
19.6157305,0.0424693936662335
19.6417116,0.0421906222797567
19.6676927,0.0419119773928627
19.6936738,0.0416334590004301
19.7196549,0.0413550670974857
19.745636,0.0410768016792069
19.7716171,0.0407986627409198
19.7975982,0.0405206502781003
19.8235793,0.0402427642863733
19.8495604,0.039965004761513
19.8755415,0.0396873716994431
19.9015226,0.0394098650962357
19.9275037,0.0391324849481147
19.9534848,0.0388552312514514
19.9794659,0.0385781040027661
20.005447,0.0383011031987297
20.0314281,0.0380242288361612
20.0574092,0.0377474809120299
20.0833903,0.0374708594234543
20.1093714,0.0371943643677018
20.1353525,0.0369179957421896
20.1613336,0.0366417535444845
20.1873147,0.0363656377723018
20.2132958,0.036089648423505
20.2392769,0.0358137854961108
20.265258,0.035538048988282
20.2912391,0.0352624388983311
20.3172202,0.0349869552247219
20.3432013,0.0347115979660646
20.3691824,0.0344363671211209
20.3951635,0.034161262688801
20.4211446,0.0338862846681649
20.4471257,0.0336114330584213
20.4731068,0.0333367078589293
20.4990879,0.0330621090691954
20.525069,0.0327876366888769
20.5510501,0.0325132907177814
20.5770312,0.0322390711558639
20.6030123,0.0319649780032296
20.6289934,0.0316910112601334
20.6549745,0.0314171709269778
20.6809556,0.0311434570043166
20.7069367,0.0308698694928521
20.7329178,0.0305964083934362
20.7588989,0.0303230737070699
20.78488,0.0300498654349042
20.8108611,0.029776783578238
20.8368422,0.029503828138521
20.8628233,0.0292309991173507
20.8888044,0.028958296516476
20.9147855,0.0286857203377939
20.9407666,0.0284132705833505
20.9667477,0.0281409472553419
20.9927288,0.027868750356113
21.0187099,0.0275966798881583
21.044691,0.0273247358541217
21.0706721,0.0270529182567963
21.0966532,0.0267812270991246
21.1226343,0.0265096623841988
21.1486154,0.0262382241152592
21.1745965,0.0259669122956968
21.2005776,0.0256957269290516
21.2265587,0.0254246680190127
21.2525398,0.0251537355694184
21.2785209,0.0248829295842571
21.304502,0.0246122500676653
21.3304831,0.0243416970239298
21.3564642,0.0240712704574864
21.3824453,0.0238009703729204
21.4084264,0.0235307967749663
21.4344075,0.0232607496685082
21.4603886,0.0229908290585792
21.4863697,0.0227210349503609
21.5123508,0.0224513673491864
21.5383319,0.0221818262605366
21.564313,0.0219124116900421
21.5902941,0.021643123643483
21.6162752,0.021373962126788
21.6422563,0.0211049271460359
21.6682374,0.0208360187074545
21.6942185,0.0205672368174214
21.7201996,0.0202985814824628
21.7461807,0.0200300527092552
21.7721618,0.0197616505046231
21.7981429,0.0194933748755409
21.824124,0.0192252258291337
21.8501051,0.0189572033726743
21.8760862,0.018689307513585
21.9020673,0.0184215382594382
21.9280484,0.0181538956179546
21.9540295,0.0178863795970051
21.9800106,0.0176189902046097
22.0059917,0.0173517274489377
22.0319728,0.0170845913383077
22.0579539,0.0168175818811879
22.083935,0.0165506990861952
22.1099161,0.0162839429620967
22.1358972,0.0160173135178075
22.1618783,0.0157508107623939
22.1878594,0.01548443470507
22.2138405,0.0152181853552005
22.2398216,0.0149520627222979
22.2658027,0.0146860668160252
22.2917838,0.0144201976461944
22.3177649,0.014154455222767
22.343746,0.0138888395558534
22.3697271,0.0136233506557138
22.3957082,0.0133579885327576
22.4216893,0.0130927531975434
22.4476704,0.0128276446607787
22.4736515,0.0125626629333219
22.4996326,0.0122978080261792
22.5256137,0.0120330799505069
22.5515948,0.0117684787176099
22.5775759,0.0115040043389431
22.603557,0.0112396568261106
22.6295381,0.0109726270831649
22.6555192,0.0106901456730536
22.6815003,0.0104076206913673
22.7074814,0.0101250521107925
22.7334625,0.00984243990378326
22.7594436,0.00978670858119204
22.7854247,0.00973090044346767
22.8114058,0.00967486408975669
22.8373869,0.00961859193168195
22.863368,0.00956207655461036
22.8893491,0.00950531071765285
22.9153302,0.00944828735366446
22.9413113,0.00939099956924421
22.9672924,0.00933344064473525
22.9932735,0.00927560403422475
23.0192546,0.00921748336554402
23.0452357,0.00915907244026815
23.0712168,0.00910036523371639
23.0971979,0.00904135589495245
23.123179,0.00898203874678367
23.1491601,0.00892240828576151
23.1751412,0.00886245918218172
23.2011223,0.0088021862800835
23.2271034,0.00874158459725075
23.2530845,0.00868064932521113
23.2790656,0.00861937582923646
23.3050467,0.00855775964834251
23.3310278,0.00849579649528929
23.3570089,0.00843348225658056
23.38299,0.00837081299246436
23.4089711,0.00830778493693266
23.4349522,0.00824439449772174
23.4609333,0.00818063825631164
23.4869144,0.00811651296792667
23.5128955,0.00805201556153486
23.5388766,0.00798714313984872
23.5648577,0.00792189297932455
23.5908388,0.00785626253016279
23.6168199,0.0077902494163079
23.642801,0.00772385143544853
23.6687821,0.00765706655901707
23.6947632,0.00758989293219022
23.7207443,0.0075223288738886
23.7467254,0.00745437287677712
23.7727065,0.00738602360726459
23.7986876,0.00731727990550386
23.8246687,0.00724814078539173
23.8506498,0.00717860543456929
23.8766309,0.00710867321442141
23.902612,0.00703834366007725
23.9285931,0.00696761648040995
23.9545742,0.00689649155803666
23.9805553,0.00682496894931873
24.0065364,0.00675304888436127
24.0325175,0.00668073176701361
24.0584986,0.00660801817486947
24.0844797,0.00653490885926601
24.1104608,0.00646140474528484
24.1364419,0.00638750693175157
24.162423,0.0063132166912357
24.1884041,0.00623853547005093
24.2143852,0.00616346488825508
24.2403663,0.00608800673964987
24.2663474,0.00601216299178114
24.2923285,0.00593593578593885
24.3183096,0.00585932743715684
24.3442907,0.00578234043421303
24.3702718,0.00570497743962972
24.3962529,0.00562724128967292
24.422234,0.00554913499435274
24.4482151,0.0054706617374235
24.4741962,0.00539182487638334
24.5001773,0.00531262794247465
24.5261584,0.00523307464068379
24.5521395,0.00515316884974124
24.5781206,0.00507291462212148
24.6041017,0.00499231618404308
24.6300828,0.00491137793546854
24.6560639,0.00483010445010449
24.682045,0.00474850047540182
24.7080261,0.00466657093255524
24.7340072,0.00458432091650344
24.7599883,0.00450175569592946
24.7859694,0.00441888071326007
24.8119505,0.00433570158466633
24.8379316,0.00425222410006325
24.8639127,0.00416845422310994
24.8898938,0.00408439809120953
24.9158749,0.00400006201550927
24.941856,0.00391545248090031
24.9678371,0.00383057614601801
24.9938182,0.00374543984324166
25.0197993,0.00366005057869482
25.0457804,0.00357441553224487
25.0717615,0.00348854205750345
25.0977426,0.00340243768182594
25.1237237,0.00331611010631208
25.1497048,0.00322956720580554
25.1756859,0.00314281702889406
25.201667,0.00305586779790947
25.2276481,0.00296872790892762
25.2536292,0.00288140593176835
25.2796103,0.00279391060999565
25.3055914,0.00270625086091751
25.3315725,0.00261843577558607
25.3575536,0.00253047461879745
25.3835347,0.0024423768290918
25.4095158,0.00235415201875329
25.4354969,0.00226580997381026
25.461478,0.00217736065403505
25.4874591,0.00208881419294406
25.5134402,0.00200018089779772
25.5394213,0.00191147124960056
25.5654024,0.00182269590310114
25.5913835,0.00173386568679203
25.6173646,0.00164499160290988
25.6433457,0.00155608482743549
25.6693268,0.0014671567100936
25.6953079,0.00137821877435304
25.721289,0.00128928271742671
25.7472701,0.00120036041027154
25.7732512,0.00111146389758848
25.7992323,0.00102260539782261
25.8252134,0.000933797303163033
25.8511945,0.000845052179542909
25.8771756,0.000756382766639465
25.9031567,0.000667801977873925
25.9291378,0.000579322900411615
25.9551189,0.000490958795161939
25.9811,0.000402723096778305
